nombre,deporte,edad,peso_kg,altura_cm,frecuencia_cardiaca_bpm,horas_entrenamiento_semana,rendimiento_score,posicion
Nicolás Reyes,CICLISMO,39.0,77.6,174.0,53.0,8.1,1.6,ciclista
Héctor Suárez,Baloncesto,29.0,98.7,184.0,86.0,19.5,2.76,NADADOR
"Catalina Mora,natació,40.0,""93,0"",,60.0,14.6,1.04,Defensa"
Felipe Muñoz,Natacion,20.0,57.6,184.0,53.0,12.8,4.79,mediocampista
"Francisca Lagos,Volleyball,21.0,""64,3"",167.0,65.0,7.7,1.6,portero"
"Ignacio Peña,rugby,30.0,61.7,185.0,77.0,""18,2"",6.92,CORREDOR"
Enrique Valenzuela,futbol,23.0,73.6,186.0,71.0,15.9,1.18,Portero
Carolina Ríos,natación,23.0,77.5,165.0,82.0,16.4,8.32,ATACANTE
Pedro Rodríguez,volleyball,37.0,75.1,185.0,89.0,20.9,2.81,Portero
Pilar Contreras,RUGBY,21.0,,197.0,45.0,4.1,3.94,NADADOR
Ignacio Peña,Tenis,29.0,77.4,164.0,82.0,13.7,9.98,ATACANTE
Paola Romero,Atletismo ,31.0,98.0,158.0,84.0,11.9,4.11,Mediocampista
"Francisca Lagos,Natación,43.0,77.9,177.0,46.0,""24,7"",8.19,nadador"
"Paola Romero,Natacion,31.0,""84,8"",182.0,68.0,12.9,4.69,CORREDOR"
Felipe Muñoz,tennis,20.0,85.6,,5.0,16.1,5.28,Defensa
"Mauricio Vega,Futbol,38.0,""64,5"",196.0,65.0,4.5,-5.0,Defensa"
César Sepúlveda,NATACIÓN,28.0,97.5,280.0,78.0,6.7,3.83,Mediocampista
Camila Díaz,Tenis,26.0,69.1,173.0,57.0,24.7,5.57,delantero
"Matías Silva,atletismo,28.0,""62,9"",164.0,68.0,""16,6"",2.07,ciclista"
"Pedro Rodríguez,ATLETISMO,18.0,81.9,199.0,62.0,""9,0"",5.51,NADADOR"
"Roxana Salinas,Atletismo,44.0,94.8,200.0,52.0,""3,3"",9.43,CORREDOR"
Sofía Hernández,fútbol,44.0,79.0,202.0,55.0,23.0,2.7,corredor
Lorena Mendoza,tenis,3.0,79.6,202.0,62.0,8.4,6.29,PORTERO
Lorena Mendoza,Rugby,38.0,90.4,198.0,88.0,12.4,2.06,CORREDOR
Patricio Bravo,futbol,28.0,75.8,181.0,85.0,22.8,4.78,NADADOR
"Camila Díaz,Fútbol,39.0,""75,4"",161.0,58.0,22.6,6.48,PORTERO"
"Gonzalo Fuentes,fútbol,3.0,""97,6"",186.0,75.0,18.2,1.93,portero"
"Ignacio Peña,ciclismo,25.0,""84,4"",176.0,78.0,24.9,2.7,ATACANTE"
Isabella Castro,tenis,,10.0,185.0,67.0,5.6,9.27,Ciclista
"Felipe Muñoz,Atletismo,20.0,""61,8"",171.0,10.0,""13,3"",4.85,Nadador"
Javiera Espinoza,voleibol,37.0,,174.0,63.0,17.6,5.35,defensa
"Alicia Campos,natacion,16.0,88.6,194.0,52.0,""21,8"",2.85,CORREDOR"
"Pedro Rodríguez,Fútbol,41.0,68.6,178.0,62.0,""8,9"",3.39,CORREDOR"
Enrique Valenzuela,natacion,43.0,73.8,179.0,48.0,8.6,9.11,Ciclista
Gabriela Morales,Rugby,35.0,300.0,177.0,64.0,20.8,2.17,CORREDOR
Valentina Ramírez,Volleyball,16.0,250.0,167.0,78.0,20.3,7.8,DEFENSA
Alicia Campos,voleibol,22.0,65.9,190.0,51.0,12.3,9.86,
César Sepúlveda,voleibol,24.0,64.5,191.0,60.0,13.2,6.71,DEFENSA
"Claudia Herrera,basketball,36.0,,197.0,84.0,""21,0"",8.67,delantero "
"Héctor Suárez,natación,33.0,""71,7"",164.0,5.0,19.2,4.67,ciclista"
"Alejandro Núñez,NATACIÓN,25.0,62.2,167.0,56.0,""10,2"",6.01,defensa"
"Patricia Ramos,ciclismo,44.0,78.3,184.0,54.0,""9,5"",6.88,MEDIOCAMPISTA"
Claudia Herrera,Volleyball,26.0,76.5,183.0,81.0,11.6,2.43,defensa 
"Alicia Campos,CICLISMO,37.0,67.6,160.0,64.0,""4,9"",2.52,"
"Mónica Ortega,natacion,36.0,""62,4"",,72.0,13.9,5.12,delantero "
Ignacio Peña,baloncesto,30.0,84.6,189.0,89.0,15.2,5.66,DEFENSA
Natalia Cruz,Basketball,31.0,99.3,176.0,82.0,22.5,3.28,Mediocampista
"Diego Torres,atletismo,31.0,""104,5"",163.0,68.0,""4,4"",3.67,Nadador"
"Gonzalo Fuentes,Ciclismo,20.0,""67,7"",171.0,48.0,8.3,1.24,delantero"
"Diego Torres,ATLETISMO,22.0,89.5,202.0,74.0,""5,9"",2.25,Nadador"
Pilar Contreras,rugby,29.0,76.7,30.0,54.0,6.6,7.44,ATACANTE
Luis Parra,voleibol,23.0,91.8,161.0,64.0,6.7,9.13,Nadador
"Natalia Cruz,futbol,33.0,67.7,181.0,57.0,""16,3"",6.29,ciclista"
"Andrés Flores,atletismo,27.0,""89,6"",169.0,,11.9,8.67,delantero "
Juan López,FÚTBOL,32.0,,202.0,60.0,18.2,3.15,DELANTERO
Carlos Pérez,futbol,35.0,105.0,176.0,,9.6,6.01,Portero
María González,Boxeo,38.0,78.0,164.0,89.0,,2.92,Ciclista
Sofía Hernández,FÚTBOL,28.0,61.1,166.0,300.0,14.6,2.23,PORTERO
Marisol Figueroa,natació,32.0,62.9,181.0,55.0,7.9,9.15,Delantero
Patricio Bravo,Rugby,,82.4,199.0,69.0,5.2,8.45,Delantero
Luis Parra,Natació,32.0,82.0,202.0,300.0,23.2,1.22,Mediocampista
"César Sepúlveda,Tennis,26.0,""94,8"",193.0,78.0,15.9,7.78,ciclista"
Francisca Lagos,Rugby,20.0,76.7,174.0,53.0,23.7,1.91,NADADOR
"Luis Parra,voleibol,,""89,4"",175.0,50.0,6.6,3.11,Ciclista"
Ignacio Peña,Ciclismo,20.0,103.0,169.0,45.0,15.4,5.76,Portero
Alicia Campos,baloncesto,45.0,88.0,183.0,63.0,17.9,4.36,Delantero
"Ignacio Peña,Basketball,36.0,""75,7"",177.0,75.0,,2.4,corredor"
Roberto Castillo,atletismo,32.0,103.5,173.0,83.0,11.3,8.0,
Cristian Medina,Tenis,36.0,89.9,189.0,65.0,3.9,,Mediocampista
"Paola Romero,voleibol,19.0,73.2,183.0,55.0,""15,7"",1.99,Delantero"
"Natalia Cruz,Fútbol,16.0,""99,2"",160.0,79.0,8.0,1.42,Corredor"
Verónica Aguilar,FÚTBOL,35.0,63.1,168.0,68.0,12.8,5.81,portero
Paola Romero,FÚTBOL,37.0,68.7,187.0,,23.7,6.01,DEFENSA
Andrés Flores,baloncesto,43.0,103.4,192.0,80.0,100.0,6.88,defensa
Juan López,Natació,18.0,94.6,186.0,47.0,8.5,5.87,
"Alejandro Núñez,Baloncesto,16.0,""99,6"",175.0,70.0,6.0,7.27,ATACANTE"
"Mauricio Vega,BOXEO,34.0,""87,6"",175.0,,21.2,8.59,Nadador"
Ana Martínez,atletismo,38.0,91.6,30.0,83.0,7.8,7.29,DEFENSA
"Sofía Hernández,natación,36.0,""56,5"",182.0,45.0,16.5,1.17,"
Juan López,Basketball,23.0,89.3,183.0,74.0,17.1,9.9,ATACANTE
María González,Boxeo,34.0,86.3,30.0,59.0,22.3,8.5,Defensa
"Gabriela Morales,Fútbol,40.0,""98,7"",172.0,52.0,17.3,2.62,"
Luis Parra,VOLEIBOL,38.0,82.9,161.0,73.0,3.7,7.12,Delantero
Francisca Lagos,Volleyball,29.0,97.4,165.0,65.0,16.8,4.37,Nadador
"Francisca Lagos,natacion,20.0,82.9,170.0,,""8,5"",5.88,nadador"
"Luis Parra,BALONCESTO,34.0,""58,8"",183.0,62.0,21.8,9.08,Defensa"
Ignacio Peña,Voleibol,39.0,250.0,201.0,47.0,100.0,9.74,DELANTERO
Andrés Flores,natacion,38.0,71.5,182.0,89.0,,5.29,Mediocampista
"Verónica Aguilar,Boxeo,41.0,""64,0"",172.0,48.0,4.5,9.79,MEDIOCAMPISTA"
Alejandro Núñez,Baloncesto,43.0,77.2,196.0,81.0,14.7,1.81,portero
Héctor Suárez,Boxeo,,,186.0,53.0,19.3,6.71,Delantero
Natalia Cruz,natacion,33.0,69.4,,,4.2,1.01,Portero
Pilar Contreras,ciclismo ,19.0,102.6,169.0,58.0,17.7,9.96,Nadador
"Marisol Figueroa,natacion,3.0,""86,7"",160.0,46.0,10.6,4.67,DEFENSA"
Pedro Rodríguez,Basketball,28.0,74.6,179.0,60.0,6.0,1.03,defensa
"Natalia Cruz,Voleibol,35.0,65.5,178.0,70.0,""10,1"",3.19,Atacante"
Roberto Castillo,natació,41.0,76.5,175.0,56.0,21.5,5.09,Corredor
Patricio Bravo,BALONCESTO,30.0,67.9,196.0,52.0,16.1,8.42,PORTERO
"Sebastián Rojas,Futbol,30.0,60.0,196.0,52.0,""17,2"",2.28,Ciclista"
Héctor Suárez,Natación,17.0,81.0,173.0,68.0,24.4,4.69,DELANTERO
Gabriela Morales,tennis,16.0,100.5,165.0,77.0,14.9,9.89,NADADOR
"Mauricio Vega,futbol,20.0,,168.0,47.0,""18,1"",2.09,atacante"
Héctor Suárez,tennis,26.0,56.3,162.0,66.0,5.1,6.64,PORTERO
"Gonzalo Fuentes,futbol,,""64,2"",188.0,54.0,6.5,3.22,Mediocampista"
"Tomás Gutiérrez,tenis,19.0,64.1,201.0,65.0,""9,6"",3.32,"
"Carolina Ríos,Voleibol,44.0,""98,9"",189.0,48.0,9.9,1.08,Corredor"
"Juan López,Ciclismo,44.0,92.3,183.0,78.0,""21,7"",7.02,ciclista"
Pedro Rodríguez,FUTBOL,26.0,85.3,181.0,73.0,3.5,7.31,DELANTERO
"Andrés Flores,fútbol,43.0,55.0,198.0,66.0,""13,1"",5.23,defensa"
Lorena Mendoza,Atletismo,43.0,97.4,168.0,78.0,16.7,7.43,mediocampista
Patricio Bravo,volleyball,45.0,88.4,171.0,87.0,21.6,2.45,NADADOR
Andrés Flores,baloncesto,19.0,82.7,168.0,76.0,17.9,6.31,Defensa
Natalia Cruz,Natació,29.0,67.9,164.0,63.0,,7.68,
Carlos Pérez,VOLEIBOL,33.0,87.7,,69.0,14.2,7.48,ciclista
Isabella Castro,futbol,22.0,91.8,175.0,79.0,20.0,1.44,Ciclista
"Mónica Ortega,boxeo,45.0,""79,5"",161.0,76.0,24.2,4.74,"
Sebastián Rojas,Natació,39.0,84.9,186.0,68.0,14.1,4.28,CORREDOR
Ana Martínez,fútbol,41.0,71.0,180.0,88.0,22.6,8.51,delantero 
Pedro Rodríguez,natacion,32.0,60.2,168.0,55.0,11.3,5.92,ATACANTE
"Patricio Bravo,tennis,36.0,97.3,187.0,58.0,""17,4"",15.0,corredor"
Matías Silva,Rugby,27.0,61.7,169.0,53.0,12.0,3.0,ciclista
Mauricio Vega,boxeo,44.0,83.8,192.0,59.0,8.1,7.34,Corredor
"Felipe Muñoz,Baloncesto,23.0,""89,9"",188.0,65.0,""3,1"",4.78,Portero"
"Roberto Castillo,Fútbol,17.0,""79,2"",174.0,87.0,""17,0"",2.54,Atacante"
"Manuel Leal,VOLEIBOL,33.0,88.9,181.0,89.0,""7,0"",3.82,"
Pilar Contreras,baloncesto,40.0,,199.0,,15.4,5.38,nadador
Camila Díaz,volleyball,39.0,57.5,198.0,72.0,16.1,,CICLISTA
Tomás Gutiérrez,boxeo,36.0,56.2,171.0,86.0,21.5,8.87,NADADOR
"Roberto Castillo,NATACIÓN,27.0,""93,9"",193.0,60.0,""19,4"",7.6,CICLISTA"
Camila Díaz,NATACIÓN,33.0,87.9,161.0,57.0,17.1,6.4,
"Pedro Rodríguez,ATLETISMO,26.0,56.1,186.0,5.0,""4,2"",4.84,Corredor"
Luis Parra,natacion,41.0,250.0,166.0,80.0,7.6,5.55,Portero
"Nicolás Reyes,ciclismo,26.0,""81,0"",186.0,82.0,23.2,8.04,delantero"
"Valentina Ramírez,TENIS,41.0,""83,2"",160.0,59.0,""3,5"",5.12,Delantero"
Marisol Figueroa,boxeo,40.0,70.8,202.0,82.0,6.0,9.29,defensa
"Sofía Hernández,baloncesto,35.0,100.9,,56.0,""18,1"",2.17,mediocampista"
María González,volleyball,25.0,78.9,168.0,85.0,12.1,2.03,Delantero
"Diego Torres,VOLEIBOL,38.0,""93,2"",181.0,69.0,8.4,9.0,portero"
"Valentina Ramírez,atletismo,16.0,""61,2"",193.0,50.0,11.0,1.0,portero"
"Felipe Muñoz,futbol,25.0,""57,5"",,60.0,21.8,5.19,Defensa"
"Pedro Rodríguez,Volleyball,39.0,""81,4"",193.0,52.0,6.1,6.53,MEDIOCAMPISTA"
"Sebastián Rojas,RUGBY,38.0,81.5,167.0,48.0,""14,2"",4.49,defensa "
Enrique Valenzuela,BALONCESTO,17.0,67.4,182.0,85.0,,2.73,Ciclista
Patricia Ramos,natació,29.0,93.5,198.0,79.0,11.9,2.41,
"Fernanda Jiménez,Atletismo ,36.0,76.6,,68.0,""21,4"",8.17,PORTERO"
"Gabriela Morales,Futbol,25.0,""74,1"",,58.0,6.2,6.84,portero"
"Luis Parra,futbol,28.0,""73,7"",158.0,87.0,5.1,1.4,NADADOR"
"Alejandro Núñez,VOLEIBOL,39.0,""104,3"",199.0,50.0,""19,2"",8.97,ATACANTE"
Catalina Mora,Voleibol,43.0,102.5,169.0,53.0,3.4,8.61,DELANTERO
Matías Silva,VOLEIBOL,42.0,100.1,202.0,66.0,24.1,7.14,defensa 
Patricia Ramos,Ciclismo,44.0,84.2,162.0,79.0,4.9,7.44,defensa 
"Claudia Herrera,Fútbol,19.0,""103,1"",170.0,53.0,,8.28,delantero"
Mónica Ortega,rugby,39.0,70.3,180.0,52.0,19.0,8.77,ATACANTE
"Carlos Pérez,Volleyball,17.0,""92,5"",161.0,79.0,,8.81,Atacante"
Natalia Cruz,futbol,19.0,83.7,201.0,63.0,23.5,6.54,
"Marisol Figueroa,natacion,20.0,83.6,187.0,81.0,""6,9"",4.3,DEFENSA"
"Roberto Castillo,Natación,41.0,66.5,158.0,63.0,""21,1"",4.18,"
"Ana Martínez,Tennis,34.0,""90,8"",197.0,73.0,""19,5"",6.95,CORREDOR"
"Sofía Hernández,Ciclismo,16.0,""95,3"",195.0,64.0,""9,0"",8.65,delantero "
"Enrique Valenzuela,Natacion,37.0,""62,9"",181.0,72.0,""20,1"",3.62,Ciclista"
Carlos Pérez,voleibol,41.0,61.8,185.0,76.0,21.4,1.22,Delantero
"Enrique Valenzuela,natació,33.0,75.0,169.0,45.0,""14,6"",9.06,"
Tomás Gutiérrez,tenis,39.0,68.4,183.0,75.0,4.2,4.07,defensa 
"Gonzalo Fuentes,Tenis,35.0,""60,9"",188.0,62.0,11.4,6.1,"
Ignacio Peña,futbol,43.0,68.9,194.0,75.0,5.1,7.56,ciclista
Luis Parra,ciclismo ,29.0,,178.0,87.0,5.1,9.17,Mediocampista
"Verónica Aguilar,ciclismo,19.0,""92,2"",169.0,48.0,10.6,4.45,defensa"
"Gabriela Morales,futbol,40.0,""86,8"",177.0,71.0,8.7,4.08,atacante"
César Sepúlveda,Basketball,33.0,74.4,174.0,60.0,6.5,6.8,ATACANTE
Patricia Ramos,natacion,4.0,85.4,200.0,85.0,8.3,7.12,defensa 
Diego Torres,Boxeo,27.0,86.9,181.0,82.0,,4.59,Nadador
Daniela Vargas,BALONCESTO,24.0,96.5,,66.0,19.4,3.95,
"Gonzalo Fuentes,CICLISMO,17.0,""103,6"",192.0,55.0,15.4,1.03,corredor"
Carlos Pérez,VOLEIBOL,26.0,92.6,195.0,,6.4,6.43,CORREDOR
Francisca Lagos,Boxeo,28.0,86.8,199.0,51.0,8.1,3.44,DELANTERO
Mauricio Vega,Basketball,39.0,76.6,177.0,75.0,19.0,3.55,DELANTERO
"Diego Torres,BALONCESTO,19.0,""78,3"",174.0,89.0,""4,6"",1.09,DEFENSA"
"Ana Martínez,Natació,33.0,69.6,201.0,71.0,""22,1"",7.4,"
Ignacio Peña,ciclismo ,19.0,,184.0,57.0,7.7,7.81,delantero
Patricio Bravo,natació,25.0,103.0,202.0,46.0,6.2,4.91,Portero
"Sebastián Rojas,Basketball,20.0,""85,6"",158.0,73.0,16.8,8.17,Atacante"
"Verónica Aguilar,natació,29.0,""82,2"",196.0,,""21,6"",3.96,Corredor"
Nicolás Reyes,Voleibol,,56.2,170.0,,23.3,6.61,PORTERO
"Claudia Herrera,boxeo,44.0,91.3,177.0,63.0,""20,6"",6.79,PORTERO"
Claudia Herrera,baloncesto,30.0,93.2,186.0,63.0,13.1,6.14,DEFENSA
Mónica Ortega,baloncesto,26.0,101.4,178.0,70.0,20.4,6.05,Delantero
Verónica Aguilar,Voleibol,39.0,70.0,199.0,60.0,10.3,6.67,defensa
Ignacio Peña,atletismo,19.0,66.8,187.0,84.0,11.8,4.68,corredor
"Carlos Pérez,Tennis,20.0,104.9,197.0,45.0,""19,5"",8.41,"
Sofía Hernández,Baloncesto,39.0,97.0,186.0,63.0,6.5,9.19,MEDIOCAMPISTA
Carlos Pérez,Tenis,41.0,91.8,,78.0,21.4,7.9,Mediocampista
"Eduardo Soto,voleibol,28.0,""88,3"",170.0,87.0,13.2,3.76,mediocampista"
"Verónica Aguilar,voleibol,24.0,""77,6"",165.0,53.0,""18,2"",7.22,CORREDOR"
Mónica Ortega,ciclismo ,17.0,85.4,,46.0,5.3,8.12,Portero
"Sebastián Rojas,Volleyball,32.0,""91,1"",167.0,82.0,24.7,9.99,portero"
"Francisca Lagos,Basketball,28.0,""61,7"",170.0,45.0,""21,5"",5.68,delantero"
"Daniela Vargas,ciclismo ,20.0,""103,8"",165.0,47.0,""7,7"",4.01,delantero "
"Cristian Medina,Volleyball,35.0,""64,7"",173.0,51.0,20.8,7.06,atacante"
"Juan López,CICLISMO,29.0,,182.0,85.0,""12,4"",1.99,Mediocampista"
Claudia Herrera,rugby,16.0,83.8,185.0,64.0,16.4,,DELANTERO
Daniela Vargas,tennis,42.0,70.9,168.0,51.0,14.3,4.98,defensa
Valentina Ramírez,Natación,28.0,85.6,177.0,79.0,5.2,4.25,Delantero
Juan López,Fútbol,37.0,70.5,165.0,59.0,5.7,6.65,DELANTERO
"César Sepúlveda,natacion,26.0,""91,9"",,88.0,,9.63,Corredor"
Ignacio Peña,Volleyball,24.0,67.5,191.0,60.0,22.8,2.3,ATACANTE
Lorena Mendoza,fútbol,32.0,89.0,183.0,84.0,19.9,,Atacante
Daniela Vargas,tenis,16.0,57.4,161.0,79.0,19.7,6.08,DELANTERO
Rodrigo Sandoval,ciclismo ,16.0,70.7,184.0,66.0,17.8,8.88,CICLISTA
Marisol Figueroa,ciclismo ,31.0,101.7,201.0,70.0,20.7,4.12,Nadador
"Alejandro Núñez,Baloncesto,17.0,""57,0"",177.0,68.0,""20,6"",3.24,ciclista"
Valentina Ramírez,Volleyball,45.0,91.8,180.0,63.0,3.8,8.62,Corredor
Roxana Salinas,ciclismo ,28.0,91.2,181.0,81.0,24.0,3.88,DEFENSA
Juan López,ciclismo,,97.4,172.0,54.0,5.3,4.0,mediocampista
Cristian Medina,Rugby,27.0,90.2,185.0,63.0,17.3,5.39,defensa
"Lorena Mendoza,NATACIÓN,39.0,""100,6"",183.0,83.0,21.3,2.1,DEFENSA"
Sofía Hernández,FUTBOL,20.0,102.8,175.0,86.0,12.8,3.09,Mediocampista
"Lorena Mendoza,futbol,39.0,""100,6"",194.0,47.0,12.2,5.31,Defensa"
"Enrique Valenzuela,Atletismo ,28.0,57.0,158.0,73.0,""24,6"",6.08,delantero "
"Marisol Figueroa,CICLISMO,20.0,88.1,180.0,85.0,""20,4"",3.78,atacante"
"Paola Romero,Fútbol,27.0,""79,3"",175.0,61.0,""9,3"",1.44,Corredor"
Ana Martínez,Ciclismo,22.0,92.4,202.0,84.0,10.2,4.15,corredor
"Andrés Flores,Futbol,17.0,""65,0"",192.0,86.0,20.2,4.31,"
Lorena Mendoza,Futbol,28.0,87.8,195.0,64.0,11.6,4.39,ATACANTE
Héctor Suárez,Natacion,16.0,104.6,190.0,62.0,,7.78,Corredor
"Sebastián Rojas,rugby,36.0,""66,0"",,63.0,23.7,4.7,Defensa"
Marisol Figueroa,natacion,21.0,66.8,197.0,57.0,17.3,6.98,
"Eduardo Soto,atletismo,35.0,""69,7"",190.0,45.0,14.9,,MEDIOCAMPISTA"
"Ricardo Álvarez,VOLEIBOL,34.0,60.6,184.0,84.0,""5,1"",5.95,delantero"
"Javiera Espinoza,natació,30.0,,198.0,71.0,""16,4"",5.04,portero"
Pilar Contreras,basketball,32.0,63.3,175.0,58.0,8.7,4.75,
María González,Atletismo,29.0,69.4,199.0,,24.4,8.69,ciclista
Marisol Figueroa,natacion,41.0,78.4,178.0,78.0,17.9,-5.0,PORTERO
Juan López,Voleibol,44.0,98.4,175.0,53.0,13.5,7.18,defensa
Patricio Bravo,natació,25.0,103.0,202.0,46.0,6.2,4.91,Portero
Javiera Espinoza,basketball,32.0,77.1,175.0,65.0,19.5,7.58,Defensa
Tomás Gutiérrez,futbol,44.0,58.6,,86.0,20.2,2.01,Corredor
"Enrique Valenzuela,Basketball,28.0,""58,1"",175.0,62.0,12.0,3.8,Corredor"
Gabriela Morales,Baloncesto,38.0,85.0,,89.0,3.5,4.93,Nadador
"Mónica Ortega,Boxeo,22.0,90.0,201.0,45.0,""12,7"",6.85,Nadador"
Héctor Suárez,Tennis,37.0,82.6,188.0,67.0,6.0,8.05,defensa
"Gabriela Morales,TENIS,,""95,2"",180.0,,24.9,1.18,Ciclista"
"Patricia Ramos,tennis,17.0,72.0,194.0,85.0,""16,4"",1.19,mediocampista"
"Patricio Bravo,Tennis,24.0,,178.0,81.0,""18,2"",7.01,defensa"
"Nicolás Reyes,ciclismo ,17.0,""81,7"",163.0,57.0,23.2,5.27,Corredor"
Sofía Hernández,Tennis,34.0,98.5,162.0,77.0,10.7,1.93,Portero
"Nicolás Reyes,Natacion,16.0,""83,7"",179.0,63.0,0.1,8.01,delantero"
"César Sepúlveda,Basketball,30.0,""83,8"",173.0,57.0,6.3,9.96,"
"Diego Torres,Ciclismo,34.0,60.0,199.0,85.0,""21,0"",3.54,"
"Matías Silva,VOLEIBOL,40.0,""66,7"",202.0,79.0,17.4,5.01,Portero"
"Enrique Valenzuela,rugby,43.0,60.5,197.0,47.0,""6,6"",5.56,ciclista"
Manuel Leal,Natacion,41.0,85.7,182.0,,23.9,1.16,Delantero
"Rodrigo Sandoval,TENIS,36.0,""68,3"",179.0,73.0,13.3,-5.0,ATACANTE"
Luis Parra,Voleibol,20.0,87.6,192.0,72.0,9.7,5.49,
"Mónica Ortega,Natación,33.0,70.4,196.0,76.0,""7,8"",8.29,atacante"
"Camila Díaz,atletismo,41.0,59.9,168.0,57.0,""12,8"",5.24,nadador"
"Camila Díaz,tennis,20.0,""69,0"",183.0,75.0,23.2,,ciclista"
"Cristian Medina,ATLETISMO,45.0,""76,2"",200.0,75.0,10.7,7.78,PORTERO"
Roxana Salinas,VOLEIBOL,40.0,74.4,185.0,63.0,11.9,3.2,delantero 
"María González,natacion,26.0,""91,4"",184.0,45.0,""5,6"",9.68,MEDIOCAMPISTA"
Gabriela Morales,volleyball,41.0,69.2,173.0,57.0,24.6,8.98,corredor
Luis Parra,Ciclismo,38.0,102.3,174.0,67.0,,7.85,DEFENSA
"Diego Torres,atletismo,28.0,""55,6"",160.0,73.0,20.9,4.52,portero"
Felipe Muñoz,FÚTBOL,20.0,90.1,171.0,80.0,5.0,1.28,delantero 
Daniela Vargas,VOLEIBOL,26.0,92.5,196.0,62.0,7.2,8.0,nadador
"Héctor Suárez,rugby,3.0,61.0,168.0,83.0,""21,4"",3.99,delantero "
Claudia Herrera,natacion,32.0,,,78.0,14.3,9.92,Atacante
"Marcela Varela,Fútbol,24.0,73.0,164.0,65.0,""23,3"",4.64,atacante"
Héctor Suárez,Ciclismo,41.0,69.5,159.0,60.0,17.8,5.23,DEFENSA
"Francisca Lagos,VOLEIBOL,,""91,1"",198.0,67.0,""10,3"",6.98,"
Mauricio Vega,CICLISMO,28.0,102.0,162.0,350.0,24.8,9.97,Ciclista
Natalia Cruz,Tennis,,,190.0,71.0,11.8,5.65,Corredor
"Lorena Mendoza,Atletismo ,28.0,""104,9"",191.0,69.0,14.8,5.13,Mediocampista"
"Fernanda Jiménez,natació,29.0,""68,1"",185.0,73.0,15.6,2.99,ATACANTE"
Luis Parra,Voleibol,20.0,87.6,192.0,72.0,9.7,5.49,
"Carolina Ríos,Natacion,20.0,94.9,188.0,65.0,""5,3"",4.35,"
"Mauricio Vega,Atletismo,27.0,""73,1"",170.0,89.0,""15,3"",1.84,CICLISTA"
Francisca Lagos,ciclismo,19.0,,181.0,80.0,22.8,1.09,Mediocampista
Mauricio Vega,RUGBY,20.0,,194.0,45.0,,8.2,Ciclista
Verónica Aguilar,Natacion,21.0,96.6,200.0,78.0,10.5,3.48,DELANTERO
"Mauricio Vega,natacion,42.0,""75,0"",174.0,71.0,19.7,5.66,nadador"
Diego Torres,NATACIÓN,41.0,100.8,163.0,85.0,16.6,1.23,Atacante
"Ricardo Álvarez,FUTBOL,33.0,""85,7"",195.0,83.0,3.9,7.94,Portero"
"Ricardo Álvarez,Voleibol,17.0,""60,7"",201.0,81.0,8.5,6.57,atacante"
"María González,RUGBY,31.0,77.6,181.0,67.0,""6,8"",8.53,Portero"
"Carolina Ríos,natació,23.0,""69,3"",192.0,68.0,10.1,4.35,Mediocampista"
"Natalia Cruz,Voleibol,35.0,""89,7"",175.0,58.0,13.4,8.28,Delantero"
César Sepúlveda,voleibol,43.0,67.5,187.0,80.0,12.6,8.55,CORREDOR
"Natalia Cruz,fútbol,32.0,101.3,171.0,55.0,""14,5"",2.89,NADADOR"
"Fernanda Jiménez,CICLISMO,32.0,""58,8"",199.0,54.0,20.5,5.0,PORTERO"
"César Sepúlveda,natació,27.0,""58,2"",,79.0,,4.27,defensa"
Patricio Bravo,VOLEIBOL,26.0,55.9,165.0,69.0,6.9,2.48,MEDIOCAMPISTA
Alicia Campos,Rugby,36.0,69.2,186.0,63.0,22.1,6.51,mediocampista
"Lorena Mendoza,FUTBOL,26.0,""84,4"",181.0,62.0,22.9,5.13,DEFENSA"
"Camila Díaz,Natació,36.0,66.2,160.0,78.0,""17,0"",9.28,Corredor"
Carolina Ríos,baloncesto,25.0,56.1,187.0,67.0,,2.13,
"Marisol Figueroa,FÚTBOL,26.0,""78,5"",198.0,80.0,12.9,3.29,atacante"
"Héctor Suárez,rugby,16.0,""80,9"",169.0,89.0,15.3,8.1,PORTERO"
Manuel Leal,tennis,30.0,72.7,172.0,48.0,,6.6,portero
"Héctor Suárez,Natació,44.0,""71,1"",179.0,85.0,15.0,3.42,ciclista"
Verónica Aguilar,boxeo,45.0,92.6,160.0,77.0,16.1,3.74,Nadador
"Sebastián Rojas,NATACIÓN,25.0,102.6,183.0,57.0,""15,6"",7.16,PORTERO"
Rodrigo Sandoval,ciclismo ,20.0,300.0,175.0,66.0,15.4,6.26,NADADOR
"Andrés Flores,tenis,41.0,97.9,197.0,77.0,""6,4"",9.1,ATACANTE"
"Cristian Medina,tennis,17.0,58.6,193.0,68.0,""11,7"",3.66,"
Pedro Rodríguez,Rugby,33.0,98.4,190.0,54.0,4.3,5.04,PORTERO
"Daniela Vargas,Baloncesto,33.0,89.2,184.0,78.0,""23,6"",,delantero "
Marisol Figueroa,fútbol,19.0,,171.0,89.0,4.6,2.99,Ciclista
Luis Parra,ciclismo ,39.0,91.6,194.0,60.0,17.5,2.26,atacante
Javiera Espinoza,basketball,29.0,74.1,174.0,54.0,19.1,4.35,ciclista
"Enrique Valenzuela,Atletismo ,28.0,57.0,158.0,73.0,""24,6"",6.08,delantero "
